mtime,stream_id,A,B,C,D,E,F,G,H,I,J
2021-10-01T00:20,Q,27,77,2,8,1,69,8,0,52,42
2021-10-01T00:20,BP,60,82,58,13,21,129,31,16,104,152
2021-10-01T00:20,BQ,23,18,18,7,27,29,15,1,14,47
2021-10-01T00:20,AU,12,23,10,5,2,70,10,2,10,42
2021-10-01T00:20,N,40,15,7,56,5,55,25,0,59,32
2021-10-01T00:20,BK,27,31,21,12,22,114,22,4,48,68
2021-10-01T00:20,BD,433,670,269,33,126,993,221,82,650,793
2021-10-01T00:20,AM,29,75,19,6,17,113,17,10,56,56
2021-10-01T00:20,Y,17,38,0,4,1,60,1,1,28,14
2021-10-01T00:20,8,103,21,7,50,15,37,49,0,0,60
2021-10-01T00:20,A,189,286,451,39,229,411,370,110,578,9447
2021-10-01T00:20,Az,10,27,10,12,7,28,2,3,8,42
2021-10-01T00:20,0,7,3,0,9,10,10,2,0,5,26
2021-10-01T00:20,Ax,55,41,32,6,19,67,36,9,70,113
2021-10-01T00:20,BR,23,24,29,8,23,49,25,8,30,60
2021-10-01T00:20,Ao,18,31,4,5,4,41,15,14,24,66
2021-10-01T00:20,A8,24,13,3,11,3,27,3,3,20,18
2021-10-01T00:20,b,23,52,9,10,13,72,17,7,22,50
2021-10-01T00:20,BB,30,19,5,23,4,40,5,0,30,34
2021-10-01T00:20,Aa,55,74,50,13,37,181,39,11,108,131
2021-10-01T00:20,BS,6,4,0,4,0,0,0,0,0,4
2021-10-01T00:20,AB,5,12,22,10,30,12,22,4,15,51
2021-10-01T00:20,AW,22,57,12,7,15,67,15,9,52,71
2021-10-01T00:20,Ak,13,3,0,9,0,0,4,0,1,1020
2021-10-01T00:20,3,5,3,41,45,41,66,17,3,26,74
2021-10-01T00:20,O,19,26,11,8,6,31,12,12,16,22
2021-10-01T00:20,g,439,106,78,25,56,292,155,20,204,276
2021-10-01T00:20,Ar,11,2,0,8,0,6,0,0,9,5
2021-10-01T00:20,4,48,66,26,13,24,109,38,11,67,130
2021-10-01T00:20,1,80,626,40,25,33,494,22,27,132,114
2021-10-01T00:20,AE,91,43,6,82,22,100,21,0,39,90
2021-10-01T00:20,7,27,67,24,25,12,139,16,3,95,79
2021-10-01T00:20,AX,67,166,34,19,28,221,17,8,125,160
2021-10-01T00:20,BN,16,48,19,8,11,59,5,3,37,54
2021-10-01T00:20,n,27,3,4,47,8,22,26,5,28,73
2021-10-01T00:20,P,33,15,19,7,19,47,31,4,46,73
2021-10-01T00:20,Ah,7,21,17,6,8,16,9,6,20,59
2021-10-01T00:20,BT,19,23,14,15,11,40,14,4,24,51
2021-10-01T00:20,A7,84,61,51,22,49,149,78,20,81,200
2021-10-01T00:20,BC,26,16,18,157,18,57,11,5,34,32
2021-10-01T00:20,Ac,15,9,1,10,1,13,0,0,1,22
2021-10-01T00:20,BU,24,17,5,18,0,22,1,1,38,37
2021-10-01T00:20,m,9,4,3,2,10,53,6,1,12,9
2021-10-01T00:20,t,17,35,25,19,29,50,17,16,28,75
2021-10-01T00:20,R,16,7,19,13,2,41,4,0,55,27
2021-10-01T00:20,Ag,21,10,15,15,0,17,18,1,11,48
2021-10-01T00:20,BI,5,0,24,8,6,7,5,0,3,4
2021-10-01T00:20,A5,35,19,26,8,30,39,34,9,40,114
2021-10-01T00:20,Af,40,68,19,8,8,87,15,0,43,84
2021-10-01T00:20,x,126,54,52,80,46,199,65,21,177,183
2021-10-01T00:20,z,21,20,10,6,3,20,4,5,22,34
2021-10-01T00:20,6,10,33,0,4,0,109,0,0,14,6
2021-10-01T00:20,K,39,1187,0,6,1,37,0,0,1,3
2021-10-01T00:20,S,47,93,2,42,4,118,8,13,51,28
2021-10-01T00:20,L,16,43,53,86,37,55,30,12,50,100
2021-10-01T00:20,BJ,4,43,1,4,0,1039,7,2,2,13
2021-10-01T00:20,AT,12,17,11,6,9,56,12,0,67,50
2021-10-01T00:20,h,21,27,0,8,8,40,2,1,10,25
2021-10-01T00:20,I,23,25,15,17,11,8,6,7,40,64
2021-10-01T00:20,An,11,4,60,71,253,12,15,0,2,53
2021-10-01T00:20,AL,12,22,7,5,10,54,13,2,23,22
2021-10-01T00:20,BV,15,12,13,4,9,27,10,10,26,51
2021-10-01T00:20,w,25,11,14,3,15,61,1,0,24,46
2021-10-01T00:20,AS,49,118,81,12,77,192,34,35,66,160
2021-10-01T00:20,E,35,51,7,9,4,145,11,8,49,33
2021-10-01T00:20,AD,84,113,49,12,33,221,31,19,105,158
2021-10-01T00:20,Ai,16,14,31,11,58,45,45,3,54,162
2021-10-01T00:20,C,57,39,16,7,16,59,31,13,41,68
2021-10-01T00:20,Aq,23,18,18,11,3,35,12,2,26,38
2021-10-01T00:20,BW,26,33,12,9,8,63,7,3,32,48
2021-10-01T00:20,V,43,29,19,35,8,76,24,4,45,54
2021-10-01T00:20,A6,52,48,23,5,11,78,24,5,77,89
2021-10-01T00:20,Au,13,15,11,5,24,18,13,0,11,35
2021-10-01T00:20,BH,32,25,5,4,2,39,10,1,27,28
2021-10-01T00:20,AY,15,12,12,8,9,18,16,8,17,55
2021-10-01T00:20,i,102,37,42,67,15,91,58,11,119,649
2021-10-01T00:20,A3,17,17,4,10,1,40,6,2,17,39
2021-10-01T00:20,F,80,23,8,5,9,54,6,2,43,48
2021-10-01T00:20,BM,122,209,77,15,52,221,76,46,193,340
2021-10-01T00:20,f,49,10,1,11,0,26,4,0,29,9
2021-10-01T00:20,AH,27,14,12,32,19,18,17,0,26,56
2021-10-01T00:20,BX,21,40,1,6,11,25,11,1,29,21
2021-10-01T00:20,T,75,96,31,28,15,192,43,9,97,153
2021-10-01T00:20,A9,15,33,11,8,8,46,9,4,43,48
2021-10-01T00:20,AZ,20,42,6,3,4,57,5,1,33,30
2021-10-01T00:20,Aj,38,34,33,13,36,67,33,6,67,91
2021-10-01T00:25,Aa,58,72,47,16,21,182,49,16,102,135
2021-10-01T00:25,AX,73,146,30,22,29,209,17,7,122,143
2021-10-01T00:25,E,31,46,5,8,4,114,8,7,41,33
2021-10-01T00:25,BW,91,144,49,26,40,236,38,11,134,182
2021-10-01T00:25,A3,14,21,2,11,2,38,6,0,13,28
2021-10-01T00:25,AE,85,54,2,88,16,108,24,3,54,94
2021-10-01T00:25,Ac,18,13,0,10,4,13,0,0,2,23
2021-10-01T00:25,Ao,11,26,11,4,9,31,7,13,23,54
2021-10-01T00:25,A5,38,25,29,10,29,51,39,8,52,132
2021-10-01T00:25,A7,83,67,45,20,45,130,71,16,95,187
2021-10-01T00:25,BY,21,50,33,3,3,55,13,11,30,88
2021-10-01T00:25,S,31,98,7,38,3,113,6,7,54,29
2021-10-01T00:25,AT,10,17,9,6,9,48,11,0,55,48
2021-10-01T00:25,BZ,25,33,17,11,6,52,26,6,40,66
2021-10-01T00:25,n,13,2,3,40,5,26,23,0,26,66
2021-10-01T00:25,Ah,7,21,17,7,9,17,6,6,16,73
2021-10-01T00:25,Ba,2,3,0,1,4,30,7,0,4,1
2021-10-01T00:25,F,78,24,4,6,11,55,10,1,43,40
2021-10-01T00:25,1,85,604,42,22,26,475,21,16,126,107
2021-10-01T00:25,BH,25,22,5,2,2,23,8,0,15,14
2021-10-01T00:25,4,54,64,25,10,24,99,38,16,71,104
2021-10-01T00:25,Bb,25,58,15,13,14,62,8,6,35,47
2021-10-01T00:25,BC,26,31,28,174,31,92,15,5,47,55
2021-10-01T00:25,AL,17,17,6,6,9,45,13,1,25,20
2021-10-01T00:25,AZ,23,63,11,4,4,89,8,0,55,44
2021-10-01T00:25,BO,7,5,0,4,0,3,0,0,0,1
2021-10-01T00:25,w,20,15,10,4,15,53,2,0,29,53
2021-10-01T00:25,AH,25,11,7,29,19,19,14,0,19,45
2021-10-01T00:25,AA,63,65,48,8,40,71,92,8,21,181
2021-10-01T00:25,T,69,95,33,24,14,201,48,9,93,162
2021-10-01T00:25,AI,6,5,2,4,0,5,1,2,4,5
2021-10-01T00:25,Q,19,61,1,6,0,55,8,1,41,32
2021-10-01T00:25,A9,17,38,12,7,9,43,8,5,29,49
2021-10-01T00:25,BJ,4,36,0,4,0,1089,8,3,2,12
2021-10-01T00:25,t,12,37,19,16,10,60,13,6,29,58
2021-10-01T00:25,Bc,20,26,8,7,3,59,10,2,39,44
2021-10-01T00:25,Aj,27,26,27,12,33,51,26,5,55,72
2021-10-01T00:25,6,11,35,0,4,0,118,2,0,15,6
2021-10-01T00:25,Z,26,10,0,9,0,16,4,0,10,7
2021-10-01T00:25,BQ,31,11,11,7,14,22,9,2,6,50
2021-10-01T00:25,BR,27,24,28,7,28,64,17,6,32,65
2021-10-01T00:25,BI,6,1,27,8,6,9,7,0,2,6
2021-10-01T00:25,AD,68,114,46,14,27,186,34,15,110,131
2021-10-01T00:25,Y,9,40,1,5,0,59,0,0,29,29
2021-10-01T00:25,N,35,12,4,46,5,44,22,0,50,34
2021-10-01T00:25,AM,28,63,15,5,14,114,11,14,50,61
2021-10-01T00:25,Az,11,26,7,20,8,13,6,4,8,36
2021-10-01T00:25,Bd,3,6,0,5,1,2,6,0,7,12
2021-10-01T00:25,BK,11,9,11,6,10,56,8,2,17,32
2021-10-01T00:25,f,49,10,3,12,0,27,4,0,33,6
2021-10-01T00:25,h,20,29,0,17,8,44,0,0,18,23
2021-10-01T00:25,A1,24,15,16,5,7,42,12,4,22,60
2021-10-01T00:25,O,14,27,11,7,4,38,9,7,15,11
2021-10-01T00:25,Be,24,8,8,13,6,10,10,5,25,76
2021-10-01T00:25,K,34,924,0,5,5,31,0,0,0,2
2021-10-01T00:25,Bf,16,28,3,9,0,23,2,12,30,19
2021-10-01T00:25,V,39,26,17,28,7,65,18,2,32,42
2021-10-01T00:25,Bg,15,23,13,6,11,52,10,3,71,69
2021-10-01T00:25,W,38,32,25,6,28,51,23,5,58,96
2021-10-01T00:25,Bh,3,4,4,4,12,116,0,0,9,13
2021-10-01T00:25,x,142,71,55,93,75,242,64,29,222,214
2021-10-01T00:25,AS,51,136,103,12,87,217,44,46,76,152
2021-10-01T00:25,Bi,15,23,15,3,11,51,11,3,51,40
2021-10-01T00:25,A6,43,33,21,4,6,63,17,4,59,69
2021-10-01T00:25,A,168,236,364,37,189,287,263,117,446,7789
2021-10-01T00:25,Af,35,62,18,9,4,62,17,1,38,68
2021-10-01T00:25,Ai,16,12,26,8,52,35,36,2,43,136
2021-10-01T00:25,BN,23,49,23,9,7,82,7,5,50,55
2021-10-01T00:25,q,38,36,3,51,7,224,5,5,79,39
2021-10-01T00:25,m,8,5,4,1,10,56,10,0,7,8
2021-10-01T00:25,BA,19,29,59,391,92,16,39,7,34,126
2021-10-01T00:25,c,25,39,22,42,29,47,8,8,86,173
2021-10-01T00:25,BM,80,136,79,12,40,183,44,30,151,232
2021-10-01T00:25,8,80,15,4,48,11,40,53,0,12,62
2021-10-01T00:25,g,416,88,61,24,44,259,135,17,186,216
2021-10-01T00:25,3,3,3,41,49,42,64,18,3,28,80
2021-10-01T00:25,Ak,11,2,0,6,0,0,4,0,0,969
2021-10-01T00:25,AG,45,2,0,16,0,15,6,1,267,38
2021-10-01T00:25,7,20,69,24,27,14,116,13,4,83,79
2021-10-01T00:25,AR,35,38,33,10,32,59,25,17,42,83
2021-10-01T00:25,b,22,40,10,10,12,61,11,0,18,27
2021-10-01T00:25,Bj,37,42,47,7,22,80,37,11,57,150
2021-10-01T00:25,AK,4,4,0,4,0,1,0,7,0,0
2021-10-01T00:25,Bk,18,29,14,13,8,16,12,0,12,49
2021-10-01T00:25,AW,22,55,15,9,25,80,21,12,62,72
2021-10-01T00:25,AN,25,13,3,10,1,44,11,0,35,13
2021-10-01T00:25,AY,12,14,12,11,2,14,16,7,23,55
2021-10-01T00:25,Ar,8,1,0,7,0,6,0,0,10,3
2021-10-01T00:25,P,27,17,17,4,16,38,21,4,32,56
2021-10-01T00:25,BD,273,476,181,24,70,674,121,48,391,471
2021-10-01T00:25,BB,37,19,6,25,11,51,10,2,55,45
2021-10-01T00:25,An,11,1,37,51,126,1,11,0,0,30
2021-10-01T00:25,U,100,47,3,29,2,108,11,4,99,42
2021-10-01T00:25,AU,20,26,17,5,6,92,14,2,23,50
2021-10-01T00:25,C,54,30,17,6,10,52,32,8,35,58
2021-10-01T00:25,Aq,22,7,14,11,8,35,19,1,40,44
2021-10-01T00:25,L,17,38,53,73,39,47,29,11,43,101
2021-10-01T00:25,Bl,3,0,0,5,0,5,1,0,1,3
2021-10-01T00:25,0,7,6,0,9,11,8,2,0,5,24
2021-10-01T00:25,z,20,17,10,5,1,26,5,6,30,38
2021-10-01T00:30,BR,20,11,19,7,22,39,13,5,18,49
2021-10-01T00:30,U,98,35,14,35,11,121,13,6,106,40
2021-10-01T00:30,S,51,94,12,36,4,123,9,6,47,36
2021-10-01T00:30,AY,11,10,11,9,4,21,14,4,24,54
2021-10-01T00:30,Y,10,34,3,6,0,61,0,0,24,22
2021-10-01T00:30,Bm,20,40,7,6,8,68,8,3,31,33
2021-10-01T00:30,Ah,11,24,14,7,10,19,6,7,20,73
2021-10-01T00:30,Af,40,53,26,8,10,64,14,0,38,70
2021-10-01T00:30,AE,85,55,4,86,16,98,15,0,47,93
2021-10-01T00:30,BW,98,112,41,21,34,242,35,7,117,191
2021-10-01T00:30,Bb,24,61,15,24,14,62,8,14,36,50
2021-10-01T00:30,BQ,24,13,8,7,13,15,5,1,10,30
2021-10-01T00:30,Bn,37,15,10,7,20,20,9,1,11,63
2021-10-01T00:30,BC,26,29,27,187,33,105,13,6,41,55
2021-10-01T00:30,BS,4,5,0,4,0,2,0,0,0,4
2021-10-01T00:30,Be,24,9,9,15,6,12,7,5,30,78
2021-10-01T00:30,Bh,3,1,4,5,12,142,0,0,11,14
2021-10-01T00:30,W,42,27,27,7,22,52,22,7,57,101
2021-10-01T00:30,AG,38,5,0,18,0,14,5,0,250,30
2021-10-01T00:30,L,16,35,51,65,45,52,31,7,44,101
2021-10-01T00:30,Bd,4,5,2,5,0,1,9,0,7,12
2021-10-01T00:30,3,6,3,40,48,47,69,21,3,28,78
2021-10-01T00:30,Bo,11,24,8,8,3,25,7,2,27,31
2021-10-01T00:30,A,130,172,262,24,130,201,216,82,379,6027
2021-10-01T00:30,Bi,10,15,6,3,7,33,5,1,27,15
2021-10-01T00:30,Bg,36,35,22,10,22,96,13,8,88,105
2021-10-01T00:30,Bl,5,1,0,3,0,3,1,0,2,3
2021-10-01T00:30,f,44,6,0,11,0,26,4,0,34,7
2021-10-01T00:30,A3,13,13,5,7,2,32,10,1,6,15
2021-10-01T00:30,Az,11,18,5,17,15,21,14,1,19,52
2021-10-01T00:30,4,49,68,31,14,18,94,29,8,65,104
2021-10-01T00:30,AI,6,3,2,6,0,4,1,1,3,7
2021-10-01T00:30,BI,7,3,18,5,4,7,4,2,2,8
2021-10-01T00:30,AN,23,16,1,12,1,36,8,0,42,10
2021-10-01T00:30,AH,35,10,9,30,16,23,20,0,21,47
2021-10-01T00:30,n,16,1,1,33,1,23,22,0,13,65
2021-10-01T00:30,Ao,8,22,18,5,6,47,3,8,27,42
2021-10-01T00:30,AX,65,126,30,23,29,202,14,7,116,146
2021-10-01T00:30,w,20,15,10,6,14,65,2,1,30,49
2021-10-01T00:30,V,36,26,11,25,6,60,22,2,31,41
2021-10-01T00:30,Aa,51,64,22,9,21,168,47,8,88,126
2021-10-01T00:30,z,14,14,14,11,2,28,3,4,21,33
2021-10-01T00:30,t,12,32,19,16,7,41,14,4,14,59
2021-10-01T00:30,Bp,18,29,4,6,3,57,7,1,14,21
2021-10-01T00:30,AS,34,86,65,9,64,150,25,36,53,110
2021-10-01T00:30,BU,19,25,1,19,1,20,1,3,36,28
2021-10-01T00:30,R,12,13,4,9,2,38,1,3,53,29
2021-10-01T00:30,Aj,25,22,24,11,29,44,22,4,48,55
2021-10-01T00:30,AZ,20,51,8,5,3,63,6,2,42,34
2021-10-01T00:30,1,66,448,36,23,11,324,17,9,91,96
2021-10-01T00:30,BZ,33,49,26,10,22,78,22,7,39,83
2021-10-01T00:30,AM,25,61,16,6,15,102,12,10,46,61
2021-10-01T00:30,P,18,13,14,4,13,23,16,2,24,45
2021-10-01T00:30,0,7,6,0,8,11,8,2,0,5,26
2021-10-01T00:30,A9,11,17,4,5,6,26,2,3,16,27
2021-10-01T00:30,Bq,13,14,2,6,1,30,3,3,10,31
2021-10-01T00:30,Bf,8,29,1,7,1,15,4,4,32,27
2021-10-01T00:30,h,23,25,0,15,4,22,0,0,18,23
2021-10-01T00:30,A1,16,16,11,6,5,39,6,5,29,56
2021-10-01T00:30,C,59,26,30,5,15,47,38,4,48,60
2021-10-01T00:30,BN,19,55,23,10,12,92,16,8,52,73
2021-10-01T00:30,A5,37,21,25,12,25,51,33,5,38,111
2021-10-01T00:30,E,32,43,8,7,8,123,11,5,42,34
2021-10-01T00:30,7,28,61,24,30,11,105,9,4,72,65
2021-10-01T00:30,AD,50,99,38,8,23,162,28,14,81,96
2021-10-01T00:30,6,16,52,0,6,0,134,3,0,20,10
2021-10-01T00:30,AA,62,75,53,18,43,69,115,12,25,184
2021-10-01T00:30,F,60,17,4,8,9,38,7,1,32,25
2021-10-01T00:30,Bk,24,35,16,13,4,25,30,1,19,61
2021-10-01T00:30,BA,31,27,51,538,115,23,51,5,40,146
2021-10-01T00:30,Br,20,24,0,8,1,89,10,0,52,19
2021-10-01T00:30,BD,261,481,184,36,88,636,96,49,399,469
2021-10-01T00:30,A7,75,59,47,24,50,114,79,12,89,184
2021-10-01T00:30,N,32,7,1,33,0,27,19,0,41,28
2021-10-01T00:30,Ak,9,2,1,2,0,0,3,0,0,760
2021-10-01T00:30,Z,12,8,0,16,0,10,4,0,12,4
2021-10-01T00:30,AW,19,58,19,8,20,83,13,4,57,67
2021-10-01T00:30,AU,37,45,23,8,30,178,26,6,50,63
2021-10-01T00:30,Bs,15,27,6,3,6,49,5,7,20,38
2021-10-01T00:30,Bt,15,29,7,10,0,27,7,0,7,15
2021-10-01T00:30,BB,31,15,8,27,9,47,6,4,71,46
2021-10-01T00:30,Ar,4,1,0,5,0,9,0,0,9,7
2021-10-01T00:30,BJ,2,32,0,4,0,922,8,0,6,14
2021-10-01T00:30,x,137,71,53,89,74,237,64,24,209,197
2021-10-01T00:30,Bu,12,21,8,4,5,26,11,0,27,44
2021-10-01T00:30,b,11,26,7,3,14,38,6,0,5,21
2021-10-01T00:30,T,61,86,35,23,8,184,42,13,103,154
2021-10-01T00:30,Ai,15,6,23,5,46,29,35,2,35,122
2021-10-01T00:30,d,5,11,0,6,0,6,0,0,2,7
2021-10-01T00:30,BM,78,115,81,12,37,160,46,30,165,229
2021-10-01T00:30,AL,16,21,6,8,3,43,11,1,20,28
2021-10-01T00:30,g,371,83,53,26,47,253,131,14,175,202
2021-10-01T00:30,Am,7,22,0,4,0,54,4,0,20,8
2021-10-01T00:30,AR,24,26,26,8,30,47,19,9,34,58
2021-10-01T00:30,BY,15,36,13,1,0,30,7,6,25,68
2021-10-01T00:30,c,29,39,27,41,32,49,8,8,98,165
2021-10-01T00:30,A2,13,13,3,4,4,26,3,1,12,22
2021-10-01T00:30,q,38,29,4,53,7,212,3,4,77,37
2021-10-01T00:30,Bv,16,21,12,5,6,37,6,2,36,33
2021-10-01T00:30,Ac,19,12,1,8,0,12,0,0,8,13
2021-10-01T00:35,P,19,14,14,5,15,30,21,1,31,59
2021-10-01T00:35,Br,13,34,3,8,0,86,9,1,54,21
2021-10-01T00:35,Y,9,41,4,5,2,62,0,0,16,26
2021-10-01T00:35,AS,49,118,74,10,63,186,32,43,63,141
2021-10-01T00:35,A7,67,51,38,16,45,113,68,5,64,176
2021-10-01T00:35,BS,4,5,0,4,0,7,0,0,0,6
2021-10-01T00:35,z,21,7,13,10,1,24,6,6,20,16
2021-10-01T00:35,AM,20,53,14,5,10,83,11,9,36,50
2021-10-01T00:35,AX,56,130,29,17,19,183,23,6,116,156
2021-10-01T00:35,AW,14,39,19,8,21,73,12,3,51,73
2021-10-01T00:35,AI,6,4,2,5,0,5,4,2,2,6
2021-10-01T00:35,Bn,26,9,7,7,19,25,7,4,19,56
2021-10-01T00:35,A9,12,16,3,5,5,17,2,4,13,22
2021-10-01T00:35,Aj,15,14,13,8,19,29,14,3,31,35
2021-10-01T00:35,Bw,19,32,6,5,5,53,3,2,21,27
2021-10-01T00:35,A5,34,26,26,9,28,47,34,9,41,107
2021-10-01T00:35,BD,260,446,173,32,77,552,93,57,365,464
2021-10-01T00:35,Ah,11,23,16,7,11,18,8,7,19,72
2021-10-01T00:35,Bx,3,6,1,4,0,6,0,0,1,3
2021-10-01T00:35,4,54,59,26,10,15,81,34,15,60,126
2021-10-01T00:35,By,8,18,6,3,4,39,7,2,24,30
2021-10-01T00:35,Az,10,16,6,12,11,17,11,0,11,52
2021-10-01T00:35,Af,35,56,20,8,14,69,14,1,34,72
2021-10-01T00:35,x,38,25,17,27,20,73,18,5,61,63
2021-10-01T00:35,AU,67,74,45,11,45,348,46,16,97,112
2021-10-01T00:35,7,25,68,26,27,7,97,7,3,63,67
2021-10-01T00:35,F,46,17,3,8,10,31,5,2,23,12
2021-10-01T00:35,Bk,23,39,17,11,1,30,31,0,13,52
2021-10-01T00:35,N,24,12,0,33,2,31,14,0,37,26
2021-10-01T00:35,n,12,1,2,37,1,23,20,0,15,72
2021-10-01T00:35,Aa,35,39,18,8,17,102,36,9,58,70
2021-10-01T00:35,f,45,5,0,6,0,20,4,0,29,5
2021-10-01T00:35,W,52,31,28,11,21,62,36,10,77,132
2021-10-01T00:35,Bz,25,24,6,4,15,42,8,6,14,36
2021-10-01T00:35,S,50,80,9,34,5,146,19,6,56,45
2021-10-01T00:35,T,60,82,26,16,13,167,33,11,80,133
2021-10-01T00:35,E,38,40,8,6,10,126,7,5,49,37
2021-10-01T00:35,L,11,32,54,64,44,42,23,12,41,87
2021-10-01T00:35,Ao,11,23,11,8,6,40,2,10,26,42
2021-10-01T00:35,3,6,3,39,47,43,65,21,3,28,75
2021-10-01T00:35,AD,47,96,13,11,19,126,33,10,75,95
2021-10-01T00:35,R,16,12,2,8,3,26,6,2,58,36
2021-10-01T00:35,AY,14,14,13,7,7,21,14,4,17,61
2021-10-01T00:35,V,31,23,14,25,9,54,22,5,32,42
2021-10-01T00:35,B0,24,20,10,22,16,30,14,8,25,78
2021-10-01T00:35,d,5,16,0,5,0,9,0,0,0,3
2021-10-01T00:35,B1,37,60,26,10,22,89,26,14,97,89
2021-10-01T00:35,BR,14,15,18,5,19,34,15,7,19,55
2021-10-01T00:35,B2,46,18,11,8,6,16,14,2,18,33
2021-10-01T00:35,Bb,25,69,15,34,21,57,16,14,46,61
2021-10-01T00:35,Bm,18,23,13,3,5,59,6,4,24,23
2021-10-01T00:35,A1,20,19,16,6,2,50,8,9,19,54
2021-10-01T00:35,q,42,27,6,53,7,189,6,4,76,39
2021-10-01T00:35,BB,29,18,8,26,7,65,11,4,81,56
2021-10-01T00:35,BZ,29,17,13,6,22,48,17,1,22,56
2021-10-01T00:35,Bs,14,28,6,2,7,38,6,7,26,36
2021-10-01T00:35,Bq,19,21,2,8,5,34,9,1,7,32
2021-10-01T00:35,BA,32,18,48,445,92,24,47,3,33,141
2021-10-01T00:35,C,54,28,19,5,11,47,37,2,35,66
2021-10-01T00:35,Ai,13,6,21,5,42,27,28,1,29,111
2021-10-01T00:35,Z,18,9,0,11,0,2,3,0,9,10
2021-10-01T00:35,BJ,2,31,0,4,0,1043,8,0,8,14
2021-10-01T00:35,BW,72,93,34,16,26,191,37,10,97,154
2021-10-01T00:35,AN,28,13,1,15,0,40,9,0,42,12
2021-10-01T00:35,BC,27,27,22,185,29,100,14,6,40,61
2021-10-01T00:35,An,14,1,34,38,156,3,9,0,1,23
2021-10-01T00:35,A,99,144,207,25,104,148,156,59,278,4536
2021-10-01T00:35,1,55,287,30,13,9,173,15,8,65,71
2021-10-01T00:35,Ak,7,1,0,2,0,0,4,0,2,623
2021-10-01T00:35,B3,11,26,5,6,3,50,4,1,19,31
2021-10-01T00:35,AA,61,72,53,18,38,70,110,14,45,204
2021-10-01T00:35,AH,35,12,13,27,15,13,18,0,24,50
2021-10-01T00:35,BQ,22,30,6,8,9,22,4,1,17,33
2021-10-01T00:35,AG,36,8,0,23,0,11,6,0,264,23
2021-10-01T00:35,BM,69,103,58,11,34,139,39,25,137,201
2021-10-01T00:35,B4,15,21,7,3,6,73,8,2,39,32
2021-10-01T00:35,AZ,18,38,7,3,2,50,3,0,31,28
2021-10-01T00:35,h,18,18,0,8,0,25,0,0,18,23
2021-10-01T00:35,Bd,3,2,4,2,0,0,15,0,6,10
2021-10-01T00:35,AR,19,20,13,6,15,33,14,6,26,42
2021-10-01T00:35,c,29,41,28,40,33,51,9,9,107,158
2021-10-01T00:35,B5,12,12,0,4,0,35,0,0,26,20
2021-10-01T00:35,w,24,13,11,6,15,60,2,2,30,48
2021-10-01T00:35,BI,6,2,22,5,3,5,7,2,1,8
2021-10-01T00:35,Bh,3,0,4,4,12,127,0,0,12,14
2021-10-01T00:35,AE,85,59,3,89,29,100,24,2,45,103
2021-10-01T00:35,Bg,34,28,12,17,22,78,10,3,76,76
2021-10-01T00:35,6,12,61,0,5,0,144,0,1,21,12
2021-10-01T00:35,B6,13,21,6,3,3,37,6,2,25,29
2021-10-01T00:35,A2,12,17,3,5,2,26,4,0,20,20
2021-10-01T00:35,B7,11,11,8,3,5,39,9,1,17,74
2021-10-01T00:35,t,11,25,10,15,9,40,11,0,9,53
2021-10-01T00:35,g,311,74,48,25,39,211,104,9,128,178
2021-10-01T00:35,Am,6,17,3,4,0,57,5,0,16,5
2021-10-01T00:35,U,99,28,3,37,9,114,10,4,96,45
2021-10-01T00:35,0,8,4,0,10,11,10,2,0,6,26
2021-10-01T00:35,BN,25,56,24,10,16,107,15,5,67,88
2021-10-01T00:35,Be,20,7,9,14,5,14,6,5,33,75
2021-10-01T00:35,Ac,17,15,3,9,0,13,2,3,6,14
2021-10-01T00:35,AL,11,13,5,9,10,35,8,0,22,25
2021-10-01T00:40,Bb,22,64,8,24,11,53,13,11,33,42
2021-10-01T00:40,B4,29,27,10,3,16,87,11,0,51,43
2021-10-01T00:40,q,39,29,5,57,10,180,4,4,72,41
2021-10-01T00:40,BJ,4,39,0,4,0,1193,8,0,8,13
2021-10-01T00:40,Ao,9,22,10,7,6,43,3,2,28,33
2021-10-01T00:40,B8,15,0,8,21,0,0,6,6,22,75
2021-10-01T00:40,T,52,71,24,17,14,152,23,8,68,116
2021-10-01T00:40,A3,25,19,6,12,1,31,8,1,7,20
2021-10-01T00:40,AA,70,64,51,16,42,64,91,14,39,201
2021-10-01T00:40,Bh,2,1,4,4,11,87,0,0,10,12
2021-10-01T00:40,6,8,50,0,4,0,138,0,0,20,9
2021-10-01T00:40,w,21,11,13,5,15,64,2,1,24,45
2021-10-01T00:40,E,29,34,8,8,11,127,6,6,43,32
2021-10-01T00:40,P,18,11,15,5,14,27,15,1,30,49
2021-10-01T00:40,AH,31,8,15,34,13,15,16,0,29,50
2021-10-01T00:40,AR,18,16,7,6,11,26,8,7,19,22
2021-10-01T00:40,B2,46,9,8,7,5,25,14,1,15,34
2021-10-01T00:40,Am,8,25,3,6,0,69,4,0,19,8
2021-10-01T00:40,AE,93,62,6,90,23,116,29,0,49,113
2021-10-01T00:40,Br,11,35,3,8,0,92,11,1,53,19
2021-10-01T00:40,B9,9,7,0,1,1,3,3,0,4,1
2021-10-01T00:40,c,25,42,25,41,34,52,6,8,99,150
2021-10-01T00:40,S,44,92,4,50,3,157,21,5,52,49
2021-10-01T00:40,3,7,3,42,56,41,65,22,3,28,67
2021-10-01T00:40,A5,34,25,28,6,28,47,35,8,36,110
